Mitgliedsnummer;DATUM;FAELLIG;BRUTTO;ZAHLUNG;MEMO;BEZAHLT
1023;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1024;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1026;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1027;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1028;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1029;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1031;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;0,00;BEITRAG 2013;0
1032;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1033;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1034;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1035;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1036;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1037;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1038;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1039;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1040;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1041;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1042;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1043;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1044;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1046;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1048;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1049;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1050;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1051;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1052;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1053;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1055;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1056;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1057;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1058;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;0,00;BEITRAG 2013;0
1059;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1060;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1061;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1062;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1063;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1064;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1065;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1066;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1067;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1068;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1069;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1070;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1071;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1072;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;0,00;BEITRAG 2013;0
1073;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1074;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1076;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1077;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1078;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;0,00;BEITRAG 2013;0
1079;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1080;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1081;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;0,00;BEITRAG 2013;0
1083;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1084;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1085;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1086;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1087;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1088;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1089;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1090;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1091;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1092;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1093;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1094;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1096;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1097;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1098;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;0,00;BEITRAG 2013;0
1099;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1100;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1101;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1102;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1103;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1104;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1105;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1106;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1107;23.1.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1108;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1109;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1110;23.1.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
502;14.3.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1111;29.5.2013 00:00:00;31.5.2013 00:00:00;45,00;45,00;BEITRAG 2013;1
1112;3.6.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1113;7.6.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
1115;2.7.2013 00:00:00;31.5.2013 00:00:00;15,00;15,00;BEITRAG 2013;1
13;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
57;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
58;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
59;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
65;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
66;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
68;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
71;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;0,00;BEITRAG 2014;0
72;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
73;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
75;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
78;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
79;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
80;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
84;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
85;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
89;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
90;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
93;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
94;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
96;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
97;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
98;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
99;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
101;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
102;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
103;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
104;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
108;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
110;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
113;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
117;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
118;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
119;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
120;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
121;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
122;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
123;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
127;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
128;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
132;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
135;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
137;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
138;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
139;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
140;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
142;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
143;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
144;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
146;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
147;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
150;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
152;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
153;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;0,00;BEITRAG 2014;0
154;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
157;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
158;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
160;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
161;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
162;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;0,00;BEITRAG 2014;0
163;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
165;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
166;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
168;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
169;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
170;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
171;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
174;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
180;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
181;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
183;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
184;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
185;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
187;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
188;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
191;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
192;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
193;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
194;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
196;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
200;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
201;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
204;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
206;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
207;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
213;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
214;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
215;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
219;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
225;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
226;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
227;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
228;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
230;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
231;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
232;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
235;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
238;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
241;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
245;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
247;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
249;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
251;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
252;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
253;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
254;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
258;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
260;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
263;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
264;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
265;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
266;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
267;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
268;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
271;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
273;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
275;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
277;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
278;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
285;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
287;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
292;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
294;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
295;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
297;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
298;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
299;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
300;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
301;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
302;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
304;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
306;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
307;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
308;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
310;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
312;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
313;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
320;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
321;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
322;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;0,00;BEITRAG 2014;0
323;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
324;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;0,00;BEITRAG 2014;0
326;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
327;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
328;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
329;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
330;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
331;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
333;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
337;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
342;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
343;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
346;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
349;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
350;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
351;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
354;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
355;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
356;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
358;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
359;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
360;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
362;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
366;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
367;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
368;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
370;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
371;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
374;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
376;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
380;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
387;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;0,00;BEITRAG 2014;0
388;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
389;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;0,00;BEITRAG 2014;0
390;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
394;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
395;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
397;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
398;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
400;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
401;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
402;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
403;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
404;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
406;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
408;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
409;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
411;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
412;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
413;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
415;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
417;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
419;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
420;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
422;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
424;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
425;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
427;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
428;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
429;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
430;5.11.2014 00:00:00;31.5.2014 00:00:00;26,00;26,00;BEITRAG 2014;1
435;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
441;5.11.2014 00:00:00;31.5.2014 00:00:00;45,00;45,00;BEITRAG 2014;1
